VideoId,LabelConfidencePairs
/storage/haibn/yt8m/test_lotus/lotus_video_7909.mp4,342 0.998646 159 0.00751743 26 0.00290859 8 0.00151742 595 0.00150758 0 0.00149262 332 0.00147617 50 0.00144237 1 0.00136849 660 0.00136185 196 0.00129294 556 0.00107121 16 0.00105754 186 0.000999391 282 0.000951082 18 0.000905335 157 0.000884473 25 0.000808239 34 0.000787586 9 0.000785589
/storage/haibn/yt8m/test_lotus/lotus_video_4707.mp4,342 0.99955 53 0.0316331 58 0.0254473 35 0.00866151 248 0.00862306 1 0.00625807 0 0.00399113 214 0.00305378 8 0.00286549 299 0.00271222 159 0.00210521 17 0.00166181 191 0.00163558 315 0.00147724 19 0.00137061 134 0.00135231 228 0.00134531 43 0.0010404 438 0.000977755 272 0.00094521
/storage/haibn/yt8m/test_lotus/lotus_video_6454.mp4,342 0.991412 274 0.722854 238 0.633239 366 0.49887 59 0.103337 18 0.0666776 43 0.0410858 1 0.00822869 0 0.00742698 15 0.00599423 284 0.00462416 60 0.00404069 42 0.00370649 668 0.00305983 239 0.0023647 159 0.00229713 178 0.00146818 7 0.00146502 311 0.00140667 360 0.0013839
/storage/haibn/yt8m/test_lotus/lotus_video_2771.mp4,342 0.999905 15 0.03978 18 0.0271878 159 0.0190906 298 0.0183091 43 0.0104139 26 0.00882527 170 0.00655577 0 0.00582808 1 0.00428721 59 0.00364453 1272 0.00339893 453 0.00336382 92 0.00276181 434 0.00258327 282 0.00257105 626 0.00256076 337 0.00245896 449 0.00244352 268 0.00240952
/storage/haibn/yt8m/test_lotus/lotus_video_528.mp4,342 0.994245 15 0.00711209 18 0.00497389 1 0.00485396 16 0.0032635 64 0.00308111 0 0.00255832 7 0.00246334 26 0.00215727 2 0.00191963 196 0.00179505 438 0.00165051 170 0.0016413 5 0.00143006 59 0.00126955 511 0.00116009 149 0.00107348 11 0.00106147 105 0.00102785 36 0.00102419
/storage/haibn/yt8m/test_lotus/lotus_video_4217.mp4,342 0.999961 0 0.0125093 1 0.00982177 8 0.00738409 15 0.00207135 92 0.00196707 193 0.00189582 19 0.00145522 18 0.0013909 315 0.00131097 64 0.00131053 72 0.00126421 63 0.00120226 16 0.00118232 7 0.00109109 68 0.000875384 282 0.000874728 105 0.000822693 36 0.000809431 35 0.000766337
/storage/haibn/yt8m/test_lotus/lotus_video_3931.mp4,342 0.999403 39 0.231625 1 0.0052487 0 0.00479525 315 0.00231814 202 0.00151116 233 0.00150031 16 0.00145051 17 0.00143179 5 0.00139326 595 0.00118017 207 0.00115114 35 0.00112948 156 0.000848562 121 0.000799298 8 0.00078249 25 0.000663519 69 0.000615835 660 0.000598103 42 0.000597626
/storage/haibn/yt8m/test_lotus/lotus_video_6894.mp4,342 0.999976 8 0.00834459 2079 0.00358087 92 0.00349188 375 0.00240353 318 0.00230977 141 0.00201437 0 0.00192624 26 0.00172794 41 0.00147945 1 0.00121918 15 0.0012078 420 0.000915229 35 0.000886589 139 0.00088194 73 0.000797242 442 0.000787348 1686 0.0007824 3308 0.000740379 255 0.000720263
/storage/haibn/yt8m/test_lotus/lotus_video_3970.mp4,15 0.999603 59 0.999215 18 0.998893 342 0.962852 178 0.961028 1801 0.183013 2884 0.143539 96 0.0474361 374 0.0261368 1260 0.0223055 693 0.0200705 2215 0.0120152 499 0.0114174 981 0.00720337 43 0.00688452 16 0.0068028 668 0.00658455 463 0.00612688 315 0.00511989 170 0.00508529
/storage/haibn/yt8m/test_lotus/lotus_video_7178.mp4,342 0.958466 242 0.0582474 254 0.0215004 470 0.0190479 0 0.0145268 184 0.0120043 799 0.00679812 380 0.00671369 815 0.00639537 26 0.00634634 16 0.00500104 1 0.00496334 459 0.00441605 105 0.00400493 1364 0.003566 1331 0.00293744 416 0.00260261 9 0.00257307 88 0.00251621 36 0.0025059
/storage/haibn/yt8m/test_lotus/lotus_video_3072.mp4,342 0.994384 8 0.374042 0 0.0105365 1 0.00809208 16 0.00404191 25 0.00245807 26 0.00200692 64 0.00139019 807 0.00138122 242 0.00116754 105 0.00101477 254 0.000946969 35 0.000885516 150 0.000825256 203 0.000776559 459 0.000750691 193 0.000706285 15 0.000694394 92 0.000689566 34 0.000607133
/storage/haibn/yt8m/test_lotus/lotus_video_6749.mp4,342 0.962136 8 0.511328 5 0.0147004 0 0.0111832 16 0.00703216 1 0.00669241 145 0.00628477 18 0.00532877 387 0.00507623 236 0.00490299 206 0.00415289 9 0.00410506 44 0.00389028 26 0.00307581 857 0.00250849 128 0.00249848 105 0.0023877 124 0.00237828 193 0.00233987 67 0.00232017
/storage/haibn/yt8m/test_lotus/lotus_video_2125.mp4,342 0.977794 50 0.606415 65 0.492262 18 0.427039 140 0.156983 67 0.105182 15 0.0987341 25 0.0450991 159 0.0400612 355 0.0279597 2212 0.026575 282 0.024334 0 0.0226054 26 0.0169326 69 0.0161019 34 0.0154042 1 0.0145937 9 0.0140244 337 0.0116475 662 0.0115619
/storage/haibn/yt8m/test_lotus/lotus_video_8076.mp4,342 0.998603 249 0.0722304 181 0.0409971 222 0.0390912 5 0.025241 7 0.0193961 216 0.0126398 19 0.0105038 2 0.00929415 17 0.00566587 315 0.00544617 1 0.00539252 0 0.00451973 193 0.00360641 104 0.00360066 235 0.00326291 390 0.00309384 16 0.00281733 189 0.00239688 39 0.00233117
/storage/haibn/yt8m/test_lotus/lotus_video_1925.mp4,342 0.997401 1 0.0247383 0 0.0234019 5 0.022285 16 0.0167707 8 0.00582203 26 0.00371605 438 0.00252414 64 0.00190544 236 0.00162354 186 0.00149623 2 0.00135767 113 0.0013372 119 0.00131527 15 0.00130615 18 0.00119245 68 0.00112361 72 0.00111881 7 0.00108311 69 0.00107905
/storage/haibn/yt8m/test_lotus/lotus_video_4277.mp4,342 0.995709 26 0.342515 379 0.202807 735 0.0480743 199 0.046508 2 0.0259905 1 0.0257597 16 0.0207468 8 0.0188724 157 0.0138158 259 0.0116339 489 0.0112088 99 0.0107844 0 0.0106867 7 0.0100453 35 0.00715029 139 0.00670356 25 0.00610968 30 0.00579765 517 0.00551391
/storage/haibn/yt8m/test_lotus/lotus_video_4214.mp4,342 0.999855 92 0.00487837 26 0.00457299 8 0.00433013 0 0.00424892 7 0.00299874 19 0.0026201 2 0.00220436 16 0.00193685 79 0.001726 5 0.00142807 34 0.00136289 438 0.00129071 17 0.00125363 136 0.00123632 64 0.00115433 9 0.00111517 329 0.00104809 104 0.00102466 99 0.000954658
/storage/haibn/yt8m/test_lotus/lotus_video_937.mp4,342 0.999183 99 0.00908691 26 0.00442612 16 0.0030981 5 0.00258288 0 0.00221661 159 0.00185531 1 0.00157896 50 0.00129458 66 0.00112551 170 0.00107104 332 0.00104609 39 0.00102919 518 0.00102878 242 0.00097999 18 0.000968963 65 0.000959575 15 0.000916183 150 0.000887007 459 0.000869334
/storage/haibn/yt8m/test_lotus/lotus_video_8910.mp4,342 0.984162 1226 0.0111919 1 0.00967789 0 0.00706655 99 0.00664735 64 0.00559512 119 0.00451601 113 0.00429252 2 0.00428867 26 0.00375706 42 0.00336051 364 0.00262797 475 0.00259429 45 0.00241598 25 0.00241464 191 0.00229615 465 0.00210449 141 0.00191021 911 0.00186059 1970 0.00176534
/storage/haibn/yt8m/test_lotus/lotus_video_598.mp4,342 0.999077 1 0.00579154 0 0.00530863 16 0.00527084 5 0.00283477 8 0.00182486 36 0.00170001 25 0.00136238 282 0.00126126 35 0.000742912 34 0.000675648 193 0.000648946 337 0.000647664 7 0.00063014 315 0.000627816 105 0.000617296 438 0.000573009 17 0.000543445 133 0.000526607 9 0.00051108
/storage/haibn/yt8m/test_lotus/lotus_video_6442.mp4,342 0.996553 2 0.0499848 35 0.0235276 1 0.0196736 7 0.0175865 19 0.0168714 48 0.0108777 45 0.0107817 17 0.0089246 394 0.00804138 85 0.00586659 137 0.00550285 753 0.00471881 254 0.00456744 104 0.00441122 56 0.00420955 524 0.00381756 272 0.00374451 298 0.00324425 145 0.00309062
/storage/haibn/yt8m/test_lotus/lotus_video_27.mp4,342 0.998474 5 0.0339387 0 0.0257179 16 0.0147686 1 0.0105883 26 0.00333574 18 0.00206697 8 0.0020541 15 0.00177044 242 0.00137633 19 0.00137243 254 0.00114086 80 0.00113034 7 0.00106749 99 0.00100482 205 0.000966728 34 0.000891834 438 0.00085035 105 0.000820249 27 0.000722259
/storage/haibn/yt8m/test_lotus/lotus_video_7449.mp4,342 0.997469 343 0.895639 2 0.0110973 7 0.00758794 26 0.0069955 3150 0.00557482 1 0.00432444 413 0.00303683 875 0.00265536 1424 0.00260448 17 0.002516 900 0.00249207 146 0.00200823 0 0.00198406 48 0.00161535 64 0.00144437 19 0.00136188 268 0.00128806 36 0.0012444 30 0.00122657
/storage/haibn/yt8m/test_lotus/lotus_video_7735.mp4,342 0.980522 229 0.198049 883 0.0952612 15 0.0325416 11 0.0301183 625 0.0185279 771 0.0163172 2034 0.0115773 1675 0.0101186 18 0.00739598 1042 0.00600407 26 0.00584775 36 0.00469831 277 0.00448743 511 0.00354955 94 0.00338259 1011 0.00304377 2750 0.00271058 917 0.00240991 96 0.00200292
/storage/haibn/yt8m/test_lotus/lotus_video_5892.mp4,342 0.999633 26 0.0106758 308 0.00662026 0 0.00623137 1 0.00590804 16 0.00392514 7 0.00282046 5 0.00248855 453 0.0024415 438 0.00206941 15 0.00198588 99 0.00169536 2 0.0015673 8 0.00137684 18 0.00115767 139 0.00107485 17 0.00106123 140 0.000943512 236 0.000901997 146 0.000893533
/storage/haibn/yt8m/test_lotus/lotus_video_1724.mp4,342 0.999867 1 0.00803757 0 0.00730935 5 0.00379592 16 0.0035817 7 0.00245604 15 0.00170937 26 0.00170293 2 0.00129628 36 0.001196 19 0.00115412 45 0.0011251 21 0.000908554 8 0.000870198 349 0.000815451 25 0.000813693 438 0.000811398 18 0.000762165 35 0.000708461 203 0.000628978
/storage/haibn/yt8m/test_lotus/lotus_video_4401.mp4,342 0.999362 26 0.00493658 0 0.00390705 308 0.00328892 2 0.00270721 194 0.00216272 8 0.00190306 16 0.00181672 1 0.00164387 7 0.00120533 5 0.00105894 17 0.000990212 19 0.000834733 453 0.000748098 441 0.00064823 282 0.000642836 80 0.000624269 196 0.000595838 30 0.000580043 315 0.00055936
/storage/haibn/yt8m/test_lotus/lotus_video_8111.mp4,342 0.999869 360 0.0291135 238 0.018322 284 0.00590944 0 0.00496534 63 0.00429168 48 0.00425726 16 0.00397792 64 0.00333798 769 0.00319001 99 0.00283492 44 0.00282133 1095 0.00240383 2098 0.00159773 965 0.00154397 311 0.00153589 1 0.00151685 5 0.00146544 113 0.0014644 119 0.0013985
/storage/haibn/yt8m/test_lotus/lotus_video_2065.mp4,342 0.999763 0 0.845657 12 0.0244824 1 0.0158545 63 0.0156818 336 0.00353634 689 0.00222406 159 0.00157169 69 0.00136244 79 0.0011332 193 0.00109231 150 0.000923276 478 0.000908077 91 0.000879198 450 0.000875026 203 0.000792265 626 0.00076282 436 0.000632316 19 0.000593752 167 0.00055781
/storage/haibn/yt8m/test_lotus/lotus_video_5906.mp4,342 0.996143 8 0.00943491 25 0.00845933 1 0.00842834 0 0.0063307 16 0.00537109 315 0.00429311 99 0.00216815 15 0.00206646 35 0.00190955 26 0.00187674 36 0.00176677 5 0.00172988 18 0.00163922 9 0.00107241 34 0.00106141 268 0.00100404 337 0.00100178 7 0.000966191 282 0.000916868
/storage/haibn/yt8m/test_lotus/lotus_video_3536.mp4,342 0.997425 1 0.0322136 9 0.0157784 0 0.0102015 282 0.00706914 25 0.0064275 180 0.0052453 239 0.00404099 16 0.00399071 36 0.00381079 34 0.00258252 11 0.00195831 133 0.00152078 1687 0.00139743 90 0.00138772 35 0.00128746 28 0.00127181 10 0.00113264 337 0.000985712 4 0.000893533
/storage/haibn/yt8m/test_lotus/lotus_video_7013.mp4,342 0.999956 0 0.0086219 1 0.00481501 19 0.00282428 8 0.00173292 92 0.00168517 141 0.00166616 17 0.00160345 15 0.00151646 7 0.00133252 18 0.00105476 210 0.00101393 25 0.00086394 685 0.000816375 2 0.000783324 226 0.000714511 60 0.000664353 186 0.000658423 337 0.000605971 21 0.000596046
/storage/haibn/yt8m/test_lotus/lotus_video_6777.mp4,342 0.998461 159 0.0393727 16 0.0361825 5 0.0286666 626 0.0185065 1 0.00778121 327 0.00549132 36 0.00503439 25 0.00402215 219 0.00393215 0 0.00386968 1740 0.00350177 587 0.00286216 2349 0.00256917 1773 0.00256804 26 0.00236791 301 0.00226662 1390 0.00213027 882 0.00201377 2437 0.0019815
/storage/haibn/yt8m/test_lotus/lotus_video_574.mp4,342 0.996907 1 0.0585868 434 0.0236377 0 0.0217239 282 0.0155111 205 0.00976995 25 0.00775838 31 0.00572303 5 0.00460997 40 0.00405577 16 0.00382733 170 0.00341827 18 0.00296268 15 0.0027667 429 0.00234744 535 0.00223115 744 0.00192922 598 0.00187436 133 0.00186482 81 0.00162411
/storage/haibn/yt8m/test_lotus/lotus_video_9094.mp4,342 0.991101 18 0.0390991 15 0.0370958 170 0.00705498 9 0.00700495 16 0.00697097 5 0.00633726 67 0.00592884 1 0.00592479 14 0.0050936 315 0.00450405 314 0.00349116 0 0.00310329 105 0.00308272 140 0.00279009 517 0.00259906 8 0.00248161 7 0.00248036 34 0.00243476 69 0.00226671
/storage/haibn/yt8m/test_lotus/lotus_video_2052.mp4,342 0.996536 8 0.0184382 18 0.0173139 15 0.0139693 0 0.0126128 1 0.0100452 16 0.00564075 5 0.00533125 67 0.00406197 26 0.00339442 73 0.00161326 140 0.00125048 170 0.00117162 315 0.00117138 309 0.00108287 36 0.00104764 150 0.00101086 99 0.000989377 308 0.000934333 9 0.00084874
/storage/haibn/yt8m/test_lotus/lotus_video_1505.mp4,342 0.996786 8 0.0293441 5 0.0279512 459 0.00957087 242 0.00877407 25 0.00635025 206 0.0061934 16 0.0055683 84 0.00520638 332 0.00500008 6 0.00472143 66 0.00446221 327 0.00397924 558 0.00394198 587 0.00281733 34 0.00277814 254 0.00246313 152 0.00222802 0 0.0021961 136 0.0020878
/storage/haibn/yt8m/test_lotus/lotus_video_1404.mp4,342 0.999995 221 0.0240882 29 0.0211356 0 0.0115719 32 0.00851619 11 0.00740162 5 0.00668305 368 0.00437629 25 0.0037998 406 0.00279295 8 0.00256684 16 0.00247902 969 0.00216278 1 0.00144809 1297 0.00137326 7 0.00124839 2 0.00108221 43 0.000892133 903 0.000885338 73 0.000862032
/storage/haibn/yt8m/test_lotus/lotus_video_1096.mp4,342 0.999029 1 0.0659184 0 0.0551015 21 0.0393865 23 0.0272763 24 0.0213941 105 0.00391018 5 0.00344965 115 0.00245228 349 0.00177714 73 0.00169399 64 0.00154498 42 0.00130144 74 0.00117078 684 0.0010114 193 0.0010066 209 0.000865817 535 0.0008111 309 0.000799805 203 0.000780702
/storage/haibn/yt8m/test_lotus/lotus_video_6921.mp4,342 0.998231 39 0.0769603 0 0.0151784 1 0.00699013 332 0.0064677 315 0.00377977 233 0.00265697 156 0.00248688 121 0.00244373 34 0.00234377 136 0.00226745 202 0.00211576 35 0.00180823 393 0.00164559 8 0.00146523 146 0.00141588 207 0.00134349 36 0.000888616 268 0.000867099 595 0.000806183
/storage/haibn/yt8m/test_lotus/lotus_video_72.mp4,342 0.981498 26 0.576411 64 0.164649 1 0.0836761 149 0.0525089 0 0.0500816 130 0.0261076 2 0.0242486 16 0.022605 7 0.0223081 259 0.0216931 62 0.0205539 35 0.015089 1050 0.0113482 808 0.0112246 161 0.00878122 113 0.0073114 593 0.00676674 48 0.00622293 100 0.00584665
/storage/haibn/yt8m/test_lotus/lotus_video_8888.mp4,342 0.999415 16 0.0160839 5 0.0101322 1 0.00882518 327 0.00683564 0 0.00680694 65 0.00559676 50 0.00350049 282 0.00288287 157 0.00258487 36 0.00236055 242 0.00221229 73 0.00217584 1347 0.00208116 587 0.00165889 438 0.00145063 84 0.00142571 8 0.00135249 7 0.00131807 111 0.0012989
/storage/haibn/yt8m/test_lotus/lotus_video_3983.mp4,342 0.992695 11 0.0456518 22 0.0124764 20 0.00818557 0 0.00595865 1 0.00364086 15 0.00314373 18 0.00309736 26 0.00280157 16 0.00256288 43 0.00178552 5 0.00125444 33 0.00111714 29 0.00108659 511 0.00104225 170 0.001019 1254 0.00100598 32 0.000979334 36 0.000901014 453 0.000886828
/storage/haibn/yt8m/test_lotus/lotus_video_8295.mp4,342 0.978888 2 0.010087 16 0.00829822 7 0.00794932 25 0.00482872 1 0.0040966 42 0.00368243 146 0.00305545 15 0.00283358 64 0.00272682 8 0.00255674 18 0.00204194 17 0.00193268 19 0.00180942 0 0.00177044 30 0.0017392 5 0.00167394 119 0.00160429 113 0.00145227 379 0.00126848
/storage/haibn/yt8m/test_lotus/lotus_video_6217.mp4,342 0.998951 556 0.00607184 16 0.00578597 19 0.00275928 146 0.00247025 25 0.00244272 41 0.00238028 26 0.00231659 36 0.00213453 0 0.00213313 99 0.00184643 254 0.00181466 289 0.00165585 7 0.00153413 268 0.00149506 612 0.00134966 92 0.0013335 186 0.00113577 1 0.00113449 8 0.00109822
/storage/haibn/yt8m/test_lotus/lotus_video_1950.mp4,342 0.99954 39 0.0931741 0 0.00963846 1 0.00915101 121 0.00520042 16 0.00355312 207 0.00264201 233 0.00252083 8 0.00188345 5 0.00161508 156 0.00147218 203 0.00129363 393 0.00115511 9 0.00106946 242 0.00101709 65 0.000944018 193 0.000943452 42 0.000916898 34 0.00083673 529 0.000826448
/storage/haibn/yt8m/test_lotus/lotus_video_7330.mp4,342 0.999604 52 0.0135403 0 0.0120766 8 0.00506371 5 0.00489095 16 0.00415546 336 0.00351274 12 0.00317389 63 0.00308385 226 0.00286356 64 0.00237069 530 0.00183028 921 0.00159696 73 0.00145677 122 0.00138575 215 0.00130773 611 0.00130489 72 0.00119099 478 0.0011557 136 0.00114766
/storage/haibn/yt8m/test_lotus/lotus_video_2336.mp4,342 0.993169 5 0.00729924 315 0.00531235 16 0.00492343 146 0.00323081 21 0.00291762 23 0.00234827 39 0.00197399 1 0.00182325 26 0.0015966 505 0.00158143 64 0.00146961 34 0.00144589 8 0.00131485 15 0.00130725 7 0.00129673 9 0.00124601 0 0.000987113 28 0.000944585 18 0.00091061
/storage/haibn/yt8m/test_lotus/lotus_video_3088.mp4,342 0.999953 1 0.0614692 0 0.0265065 5 0.0168871 8 0.00995693 69 0.00919721 99 0.00847134 193 0.0042055 378 0.00309974 16 0.00284523 150 0.00222778 204 0.00219086 92 0.00185844 236 0.00172612 649 0.00141147 739 0.00139657 716 0.00131327 568 0.00122559 196 0.00111017 242 0.000820637
/storage/haibn/yt8m/test_lotus/lotus_video_8235.mp4,342 0.999535 1 0.0170246 0 0.00733331 16 0.0050557 15 0.0044848 18 0.00437608 315 0.00413132 5 0.00392571 8 0.00199938 7 0.00196299 11 0.00174257 36 0.00158086 26 0.00123245 2 0.00112358 505 0.00100946 150 0.000989377 17 0.00090456 19 0.000900418 64 0.000818431 193 0.00080213
/storage/haibn/yt8m/test_lotus/lotus_video_4280.mp4,342 0.999994 63 0.0104844 473 0.00898314 547 0.00578287 347 0.00506052 359 0.00493383 127 0.00472003 1 0.00413221 80 0.00399119 76 0.00335637 414 0.0033392 49 0.003223 2 0.00311133 19 0.00305402 1392 0.00296813 62 0.00293422 719 0.00290421 403 0.00285819 146 0.00251746 8 0.00244886
/storage/haibn/yt8m/test_lotus/lotus_video_6590.mp4,342 0.999628 168 0.00941846 41 0.00348288 1 0.00310716 157 0.00240639 368 0.00226465 71 0.00212541 0 0.0020754 25 0.0020729 5 0.00166628 150 0.00164425 133 0.00143322 26 0.00134718 7 0.00120884 16 0.00120577 330 0.00113365 204 0.00110677 69 0.00110042 221 0.00101238 19 0.000890493
/storage/haibn/yt8m/test_lotus/lotus_video_2917.mp4,342 0.989187 19 0.0523172 1 0.0338256 8 0.0241169 141 0.0204281 55 0.018426 2 0.0150754 60 0.0142132 0 0.0125597 284 0.0114977 68 0.0111993 151 0.00805452 272 0.00786123 118 0.0076035 45 0.00722265 17 0.006946 36 0.00606352 214 0.0052906 443 0.00460675 104 0.00393841
/storage/haibn/yt8m/test_lotus/lotus_video_326.mp4,342 0.999799 159 0.0269892 0 0.0173592 150 0.0146391 204 0.0138765 1 0.012742 15 0.0065847 18 0.00355747 8 0.00261721 16 0.00253177 478 0.00243673 5 0.00230953 626 0.00222707 93 0.00192276 26 0.00188151 69 0.00155073 102 0.00149274 1686 0.00144219 59 0.0013243 1204 0.00102776
/storage/haibn/yt8m/test_lotus/lotus_video_3901.mp4,342 0.999855 0 0.0149531 1 0.011902 16 0.0115383 5 0.00866607 397 0.0055286 15 0.00448561 136 0.00385135 96 0.00375062 8 0.00301388 438 0.00269192 25 0.00259295 352 0.00195998 26 0.00151917 517 0.00147152 99 0.00139073 921 0.00138098 186 0.00127223 285 0.00122184 170 0.00120473
/storage/haibn/yt8m/test_lotus/lotus_video_5130.mp4,342 0.98505 123 0.0261335 11 0.0206524 1 0.0101663 250 0.00965619 176 0.00930142 7 0.00584909 0 0.00534499 843 0.00523248 229 0.00443587 17 0.00373599 26 0.00247207 1513 0.00242162 420 0.00241804 20 0.00214005 5 0.00193766 749 0.0018262 22 0.00173932 62 0.00173035 211 0.00172117
/storage/haibn/yt8m/test_lotus/lotus_video_1555.mp4,342 0.998753 5 0.00555179 1 0.00491306 0 0.00432742 16 0.00403091 25 0.00218594 146 0.00198632 282 0.00148472 595 0.000958562 8 0.00093922 64 0.000798643 26 0.000798345 105 0.000791043 80 0.000739336 34 0.000645906 612 0.000629514 17 0.000608504 308 0.000605851 119 0.000555277 113 0.000541151
/storage/haibn/yt8m/test_lotus/lotus_video_6584.mp4,342 0.997307 849 0.911788 152 0.898593 71 0.667934 1313 0.589193 293 0.426633 66 0.027643 8 0.0119088 1640 0.00466731 1208 0.00457275 16 0.00433642 2 0.00277284 1 0.00224468 0 0.00217962 301 0.00214997 268 0.00214779 93 0.00212497 136 0.00162515 3322 0.00129116 102 0.00119969
/storage/haibn/yt8m/test_lotus/lotus_video_1876.mp4,342 0.962805 11 0.196677 1684 0.194352 1366 0.0866974 112 0.0779514 302 0.0471414 0 0.0395831 2296 0.0286497 29 0.0216208 221 0.0186834 298 0.0164197 220 0.0118431 1016 0.00887814 1872 0.00837374 191 0.00808942 276 0.00693837 32 0.0068326 84 0.00613877 26 0.00460446 169 0.00452712
/storage/haibn/yt8m/test_lotus/lotus_video_3092.mp4,32 0.999128 342 0.985204 29 0.981391 11 0.93497 22 0.149801 221 0.0965177 112 0.0914309 20 0.0852461 692 0.0574195 472 0.0274873 303 0.0273241 752 0.0144362 368 0.013115 120 0.0110791 767 0.00666645 969 0.00623614 1261 0.00604507 1096 0.00563174 397 0.00561467 1501 0.00484255
/storage/haibn/yt8m/test_lotus/lotus_video_8319.mp4,342 0.997926 0 0.228099 1840 0.0245938 1 0.0243866 319 0.0175349 1595 0.0156313 2578 0.00967348 8 0.00729993 2013 0.00459146 1151 0.00426754 935 0.00319201 17 0.00253615 362 0.00211751 99 0.00202933 3187 0.00193456 7 0.00173113 556 0.00151399 809 0.00148454 881 0.00130165 315 0.00121117
/storage/haibn/yt8m/test_lotus/lotus_video_3362.mp4,342 0.99986 453 0.959387 26 0.350301 308 0.0162387 282 0.0161939 130 0.00994748 65 0.0082323 337 0.00715819 0 0.00693718 18 0.0054858 194 0.00529572 16 0.00506771 368 0.00490332 69 0.00472713 64 0.00426605 5 0.00379154 15 0.00268152 1 0.00212362 119 0.0020971 113 0.00196359
/storage/haibn/yt8m/test_lotus/lotus_video_7987.mp4,342 0.99829 0 0.340334 1 0.0283304 1840 0.0131866 2578 0.0104793 319 0.0104129 8 0.0077908 1595 0.00603878 2013 0.00466529 1151 0.00398019 99 0.00317076 362 0.00303078 42 0.00235131 17 0.00192595 2886 0.00183308 3187 0.00178343 935 0.0017634 881 0.0016408 26 0.00163916 1864 0.00160167
/storage/haibn/yt8m/test_lotus/lotus_video_7556.mp4,342 0.9997 30 0.987256 2 0.848579 55 0.281499 280 0.245564 1083 0.0320603 361 0.0167097 975 0.015854 608 0.0110873 196 0.0110585 1892 0.0103642 1621 0.00872451 1808 0.00674996 1492 0.00576633 1197 0.00574335 1888 0.00502527 17 0.00499618 2814 0.00443739 1178 0.0043076 2101 0.00423524
/storage/haibn/yt8m/test_lotus/lotus_video_5759.mp4,342 0.985 2566 0.216142 580 0.191149 400 0.118737 416 0.0458883 184 0.0425404 307 0.0370294 26 0.0292113 364 0.027625 1299 0.0183958 88 0.0173855 2305 0.0166684 341 0.0148021 1152 0.0144387 16 0.0133494 1510 0.00916722 2113 0.00798267 2 0.00784045 18 0.0067175 130 0.00461978
/storage/haibn/yt8m/test_lotus/lotus_video_878.mp4,342 0.997605 11 0.75536 123 0.226622 713 0.158108 20 0.0927605 462 0.0584275 229 0.0475844 176 0.0448524 1016 0.0209245 250 0.0172373 1725 0.0113412 683 0.0102434 637 0.00824985 2429 0.00820398 2630 0.00685099 1986 0.00592452 814 0.00511572 2488 0.00471175 1410 0.00459802 22 0.00454533
/storage/haibn/yt8m/test_lotus/lotus_video_3565.mp4,342 0.995717 1 0.00584024 0 0.00533718 16 0.00304309 5 0.0025267 26 0.00167954 36 0.00144196 45 0.0012328 338 0.00120306 374 0.00115827 43 0.00114852 9 0.0011172 68 0.00108111 19 0.00106114 64 0.00103271 72 0.000965029 7 0.000909895 35 0.000839293 186 0.00079909 693 0.000793755
/storage/haibn/yt8m/test_lotus/lotus_video_8918.mp4,342 0.975035 80 0.0125624 49 0.00864437 127 0.00836417 26 0.0081186 43 0.00701976 8 0.00634572 59 0.00630096 277 0.00579765 16 0.00541329 0 0.00524089 442 0.00440264 1 0.00340849 18 0.00326994 7 0.00319675 5 0.00295022 234 0.00286743 9 0.00256014 19 0.00243813 35 0.00238332
/storage/haibn/yt8m/test_lotus/lotus_video_8029.mp4,342 0.998991 1 0.198923 0 0.0729841 5 0.0429398 35 0.00860313 16 0.00849 193 0.00354427 15 0.00337547 25 0.00316495 203 0.00280979 219 0.00213245 36 0.00202826 478 0.00189501 67 0.00157255 105 0.00144553 26 0.00140703 358 0.00134832 18 0.00115514 189 0.00113258 69 0.00109938
/storage/haibn/yt8m/test_lotus/lotus_video_2993.mp4,342 0.997667 1 0.0258718 16 0.0110587 242 0.0097062 43 0.00765291 8 0.00693494 85 0.00570971 254 0.00569811 35 0.00527117 25 0.00451973 0 0.00429925 5 0.0025585 64 0.00238878 470 0.00234267 248 0.00203264 438 0.00196359 2 0.00190714 459 0.00185037 428 0.00180501 146 0.00171784
/storage/haibn/yt8m/test_lotus/lotus_video_1270.mp4,342 0.984739 0 0.0163424 1 0.0126234 89 0.0125301 150 0.00924256 41 0.00775963 282 0.00766584 438 0.00533897 8 0.0051282 204 0.00491539 50 0.00381842 1781 0.00319001 190 0.00252533 327 0.00251979 1623 0.00238505 159 0.00219837 175 0.00213087 19 0.00208062 685 0.00207025 1606 0.00197992
/storage/haibn/yt8m/test_lotus/lotus_video_5403.mp4,342 0.995642 0 0.749209 12 0.0330948 1 0.0324625 139 0.0109847 16 0.00215125 5 0.00212651 63 0.00208309 203 0.00139508 9 0.000872672 409 0.000682026 8 0.000562698 25 0.000555992 336 0.000544488 43 0.000476807 118 0.000469834 99 0.000453293 432 0.000448376 193 0.000414044 1624 0.00040704
/storage/haibn/yt8m/test_lotus/lotus_video_3007.mp4,342 0.993009 16 0.0599598 5 0.0348156 25 0.00796014 1 0.0067246 36 0.00183144 9 0.00167829 268 0.0016121 99 0.00141957 0 0.00138879 18 0.00128311 105 0.00127259 7 0.000886172 150 0.00088352 2 0.000796705 921 0.000761956 35 0.000749618 189 0.000737727 72 0.000737578 31 0.00072813
